           1         1.2         1.2           0
           2         1.2         1.2           0
           3         1.2         1.2           0
           4         1.2         1.2           0
           5         1.2         1.2           0
           6         1.2         1.2           0
           7         1.2         1.2           0
           8         1.2         1.2           0
           9         1.2         1.2           0
          10         1.2         1.2           0
          11         1.2         1.2           0
          12         1.2         1.2           0
          13         1.2         1.2           0
          14         1.2         1.2           0
          15         1.2         1.2   6.664e-09
          16         1.2         1.2 6.45239e-09
          17         1.2         1.2 6.25974e-09
          18         1.2         1.2  7.8536e-09
          19         1.2         1.2 7.64413e-09
          20         1.2         1.2 7.45058e-09
          21         1.2         1.2 7.27102e-09
          22         1.2         1.2 8.98574e-09
          23         1.2         1.2 8.78823e-09
          24         1.2         1.2 8.60319e-09
          25         1.2         1.2 7.88495e-09
