           1    0.798378    0.798378           0
           2    0.800548    0.799463 0.000766964
           3    0.804757    0.801228  0.00152876
           4     0.79897    0.800663  0.00124641
           5    0.798984    0.800327  0.00104141
           6    0.797698    0.799889 0.000955588
           7    0.796765    0.799443 0.000917415
           8    0.803319    0.799927 0.000921882
           9    0.799331    0.799861 0.000821829
          10     0.80178    0.800053 0.000761722
          11    0.802993     0.80032 0.000737888
          12    0.799232     0.80023 0.000681945
          13    0.801117    0.800298 0.000632897
          14    0.797233    0.800079 0.000624415
          15    0.799617    0.800048 0.000583547
          16    0.797619    0.799896 0.000566483
          17    0.798955    0.799841 0.000535859
          18    0.800555    0.799881 0.000507554
          19    0.797687    0.799765 0.000493791
          20    0.804167    0.799985  0.00051583
