2.0  1.35622  0.00281782
1.9  1.50603  0.00244809
1.8  1.68382  0.00362698
1.7  1.90358  0.00440284
1.6  2.18263  0.00487521
1.5  2.53251  0.00734055
1.4  2.96818   0.0088039
1.3  3.57433   0.0111685
1.2  4.39574   0.0147582
1.1  5.59418   0.0198706
1.0  7.35408   0.0334709
0.9  10.218    0.065315
0.8  15.2651    0.105921
0.7  24.8842    0.197175
0.6  44.4215    0.333488
0.5  79.507    0.516077
