2.0  -0.462149 0.000145768
1.9  -0.482533 9.41298e-05
1.8  -0.504671 0.000167001
1.7  -0.528639 0.000174589
1.6  -0.554675 0.000135978
1.5  -0.58291 0.000138788
1.4  -0.61337 0.000117335
1.3  -0.646751 0.000168486
1.2  -0.682157 0.000135901
1.1  -0.72064 0.000158673
1.0  -0.761666 0.000233993
0.9  -0.804321  0.00021494
0.8  -0.848621 0.000229101
0.7  -0.892332 0.000341492
0.6  -0.935311 0.000414129
0.5  -0.974535 0.000559247
