2.0  0.0277465 0.000439009
1.9  0.0305103 0.000386976
1.8  0.0337207 0.000381986
1.7  0.0380757 0.000470435
1.6  0.0440576 0.000531872
1.5  0.0513442 0.000617379
1.4  0.0592352 0.000737427
1.3  0.0715883 0.000697899
1.2  0.088319   0.0011828
1.1  0.112883  0.00100324
1.0  0.145719  0.00183251
0.9  0.202114   0.0016808
0.8  0.293078  0.00248845
0.7  0.444842  0.00384981
0.6  0.670476  0.00500033
0.5  0.888867   0.0056305
