2.0  0.19626 0.000247904
1.9  0.212763 0.000234069
1.8  0.229667 0.000326574
1.7  0.249794 0.000289309
1.6  0.270591 0.000311973
1.5  0.293316 0.000363714
1.4  0.318261 0.000291664
1.3  0.34383 0.000460331
1.2  0.37084 0.000461059
1.1  0.396364   0.0007042
1.0  0.420334  0.00100134
0.9  0.436334  0.00122701
0.8  0.439778   0.0012189
0.7  0.435564  0.00193102
0.6  0.422951  0.00189327
0.5  0.326856   0.0049518
