2.0  -0.462197 0.000154971
1.9  -0.482506 0.000139698
1.8  -0.504633 0.000180108
1.7  -0.528815 0.000123674
1.6  -0.554658  0.00012753
1.5  -0.582903 0.000140858
1.4  -0.6133 0.000127545
1.3  -0.646545 0.000155871
1.2  -0.682176 0.000188154
1.1  -0.720898 0.000198809
1.0  -0.761628 0.000194858
0.9  -0.804397 0.000200566
0.8  -0.848523 0.000164418
0.7  -0.891875 0.000307788
0.6  -0.935359 0.000432289
0.5  -0.973772 0.000391439
