2.0  0.196564 0.000235131
1.9  0.212475 0.000315473
1.8  0.229764 0.000289484
1.7  0.248876 0.000258385
1.6  0.27015 0.000298192
1.5  0.293453 0.000304453
1.4  0.318517 0.000388326
1.3  0.344338 0.000432861
1.2  0.370762 0.000504877
1.1  0.398362  0.00067058
1.0  0.419092 0.000552271
0.9  0.434363 0.000874487
0.8  0.440022   0.0015853
0.7  0.432464  0.00127173
0.6  0.423982   0.0014946
0.5  0.33129  0.00328052
